signal_source,feature_mode,autocorr,snr,between_tract,arch,seed,tract_fips,method,recovery_r,morans_i_true,morans_i_output,wtvr_achieved,generator_commit
latent,na,medium,low,high,na,123,47065001900,pycnophylactic,0.01700824604582391,0.0617015710413631,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065001900,ceiling_gbm,0.05445170486565124,0.0617015710413631,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065001900,granite,-0.0693671237888945,0.0617015710413631,0.9887875972933445,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065002400,dasymetric,-0.008079768085473208,0.032568939831727824,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065002400,pycnophylactic,-0.007103904431474983,0.032568939831727824,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065002400,ceiling_gbm,0.029043969601807714,0.032568939831727824,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065002400,granite,-0.0032685680167821177,0.032568939831727824,0.9955689677894539,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065003400,dasymetric,-0.04811583927657802,0.05548856382938602,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065003400,pycnophylactic,-0.034632951734566285,0.05548856382938602,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065003400,ceiling_gbm,0.053490822995392,0.05548856382938602,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065003400,granite,0.03740621164682941,0.05548856382938602,0.9917138825549773,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010431,dasymetric,0.041723846480549186,0.06602354743412632,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010431,pycnophylactic,-0.005327523052841402,0.06602354743412632,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010431,ceiling_gbm,0.1109853854948011,0.06602354743412632,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065010431,granite,-0.02689299907560683,0.06602354743412632,0.9917743354316748,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010433,dasymetric,0.0058932729235861335,0.04461473305454139,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010433,pycnophylactic,0.003097910933092529,0.04461473305454139,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010433,ceiling_gbm,0.024335163603000882,0.04461473305454139,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065010433,granite,0.010490174740272326,0.04461473305454139,0.9894705133390452,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010435,dasymetric,0.023119553171460236,0.06821546730695423,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010435,pycnophylactic,-0.007658848757123588,0.06821546730695423,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065010435,ceiling_gbm,0.07459641248272268,0.06821546730695423,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065010435,granite,0.0517503265401307,0.06821546730695423,0.9877043842684614,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011311,dasymetric,-0.008506694320669087,0.03026419030554431,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011311,pycnophylactic,0.05477790403741363,0.03026419030554431,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011311,ceiling_gbm,0.03887597559196171,0.03026419030554431,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011311,granite,0.021602390508687255,0.03026419030554431,0.9975520338876837,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011321,dasymetric,0.008135895066919446,0.04076164086939344,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011321,pycnophylactic,-0.013438027879697645,0.04076164086939344,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011321,ceiling_gbm,0.06860811796977997,0.04076164086939344,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011321,granite,0.01936742712827247,0.04076164086939344,0.9871648020782333,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011324,dasymetric,0.12783213303810234,-0.1035354691385347,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011324,pycnophylactic,0.33035996337326845,-0.1035354691385347,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011324,ceiling_gbm,-0.2658057577093955,-0.1035354691385347,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011324,granite,0.28203632100534404,-0.1035354691385347,0.21143112310795292,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011325,dasymetric,-0.02812884153681509,0.06078279076253548,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011325,pycnophylactic,-0.02852253346007437,0.06078279076253548,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011325,ceiling_gbm,0.057177571462164296,0.06078279076253548,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011325,granite,-0.0260971721916581,0.06078279076253548,0.9918241054881586,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011326,dasymetric,0.006209208862926147,0.05656956348626166,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011326,pycnophylactic,0.0032749200848349123,0.05656956348626166,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011326,ceiling_gbm,0.07201298837619062,0.05656956348626166,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011326,granite,0.0030640087131687224,0.05656956348626166,0.9957659860029795,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011402,dasymetric,0.016675207519277317,0.07385783885177576,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011402,pycnophylactic,0.03771448195710134,0.07385783885177576,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011402,ceiling_gbm,0.10779339770286415,0.07385783885177576,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011402,granite,-0.001392909867413167,0.07385783885177576,0.9655267745148928,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011413,dasymetric,0.005208986437593905,0.0303844872441616,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011413,pycnophylactic,-0.06528293821713214,0.0303844872441616,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011413,ceiling_gbm,0.07970655355578277,0.0303844872441616,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011413,granite,-0.005587897120197855,0.0303844872441616,0.9962542252343403,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011444,dasymetric,0.007463538807605197,0.03634759493713752,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011444,pycnophylactic,-0.020019723187714347,0.03634759493713752,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011444,ceiling_gbm,0.016684357516305225,0.03634759493713752,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011444,granite,0.00940090131916896,0.03634759493713752,0.9975570937166057,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011447,dasymetric,0.052018268843464395,0.04906987105990862,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011447,pycnophylactic,0.022539019437709543,0.04906987105990862,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011447,ceiling_gbm,0.06564313955960127,0.04906987105990862,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011447,granite,-0.0436778593445291,0.04906987105990862,0.9652871920808088,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011900,dasymetric,0.0014788775830715827,0.026669307038107687,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011900,pycnophylactic,-0.019780089465683957,0.026669307038107687,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,high,na,123,47065011900,ceiling_gbm,-0.025025044211018144,0.026669307038107687,,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,high,sage,123,47065011900,granite,0.002083820322658583,0.026669307038107687,0.9919605511442414,0.13388340517064853,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065000600,dasymetric,-0.012893959795603073,0.10519599129417591,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065000600,pycnophylactic,-0.0013713886819582738,0.10519599129417591,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065000600,ceiling_gbm,0.09666437995886734,0.10519599129417591,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065000600,granite,-0.0506395138894075,0.10519599129417591,0.9681806614444081,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065000700,dasymetric,-0.01528108365899175,0.09284533978033582,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065000700,pycnophylactic,0.018344520604875583,0.09284533978033582,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065000700,ceiling_gbm,0.07988477267381672,0.09284533978033582,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065000700,granite,0.006818906389119669,0.09284533978033582,0.9851543137672811,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001200,dasymetric,-0.021854288762430844,0.06922313609524346,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001200,pycnophylactic,-0.07563880796250262,0.06922313609524346,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001200,ceiling_gbm,0.06623420683389816,0.06922313609524346,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065001200,granite,-0.02325835236873327,0.06922313609524346,0.9892141335696988,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001800,dasymetric,0.007065216903109119,0.07501566708963829,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001800,pycnophylactic,-0.019317833418559895,0.07501566708963829,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001800,ceiling_gbm,0.07697552996626686,0.07501566708963829,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065001800,granite,-0.012596690224386285,0.07501566708963829,0.9660201355510595,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001900,dasymetric,0.010689929893555479,0.10738229726914071,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001900,pycnophylactic,-0.018961746619617525,0.10738229726914071,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065001900,ceiling_gbm,0.07453078539337163,0.10738229726914071,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065001900,granite,-0.016396678347671795,0.10738229726914071,0.9932222163885377,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065002400,dasymetric,-0.00959968354472936,0.11271481533272275,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065002400,pycnophylactic,0.03973710556918301,0.11271481533272275,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065002400,ceiling_gbm,0.06756879146814102,0.11271481533272275,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065002400,granite,0.02342009262882254,0.11271481533272275,0.9803020197846133,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065003400,dasymetric,-0.07942816298031515,0.08923099937239268,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065003400,pycnophylactic,0.005081594812975275,0.08923099937239268,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065003400,ceiling_gbm,0.18267430069220444,0.08923099937239268,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065003400,granite,-0.015909511880368793,0.08923099937239268,0.9885248062597076,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010431,dasymetric,-0.006379344963746315,0.10357990277330086,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010431,pycnophylactic,0.007510451337738539,0.10357990277330086,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010431,ceiling_gbm,0.133446621008609,0.10357990277330086,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065010431,granite,0.02669901092793521,0.10357990277330086,0.9870420061809149,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010433,dasymetric,0.016274210339297306,0.09435088774035166,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010433,pycnophylactic,-0.02885039677669486,0.09435088774035166,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010433,ceiling_gbm,0.12847932424920622,0.09435088774035166,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065010433,granite,-0.029109910301976745,0.09435088774035166,0.9894400990522411,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010435,dasymetric,0.03621125073230901,0.12410619518830301,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010435,pycnophylactic,-0.029275953606468615,0.12410619518830301,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065010435,ceiling_gbm,0.14610795298017157,0.12410619518830301,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065010435,granite,-0.009809109147788146,0.12410619518830301,0.9848592545820215,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011311,dasymetric,0.024856675759323998,0.10231504450601961,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011311,pycnophylactic,-0.003641245144888926,0.10231504450601961,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011311,ceiling_gbm,0.11077038658378417,0.10231504450601961,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011311,granite,-0.07829126185826357,0.10231504450601961,0.9961340547876113,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011321,dasymetric,-0.022735223395108528,0.09827908272014882,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011321,pycnophylactic,0.00465441764980836,0.09827908272014882,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011321,ceiling_gbm,0.17336773823767007,0.09827908272014882,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011321,granite,-0.01806590094390266,0.09827908272014882,0.992593966815115,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011324,dasymetric,0.38403485687648703,-0.11732805955135991,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011324,pycnophylactic,-0.07570131656152895,-0.11732805955135991,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011324,ceiling_gbm,0.3086549337741192,-0.11732805955135991,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011324,granite,0.029999235732315725,-0.11732805955135991,0.13514698042989268,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011325,dasymetric,0.050990556291047845,0.09168592725691212,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011325,pycnophylactic,0.011214352953754727,0.09168592725691212,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011325,ceiling_gbm,0.0728718898261364,0.09168592725691212,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011325,granite,0.010513214855850564,0.09168592725691212,0.9909243897094059,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011326,dasymetric,-0.011449259196399867,0.09387530343166695,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011326,pycnophylactic,-0.04046025885099331,0.09387530343166695,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011326,ceiling_gbm,0.10498153924489297,0.09387530343166695,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011326,granite,0.027321940465117944,0.09387530343166695,0.9961572870528795,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011402,dasymetric,-0.0807503967906675,0.10052910452008444,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011402,pycnophylactic,0.04059606989177274,0.10052910452008444,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011402,ceiling_gbm,0.1364508890655845,0.10052910452008444,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011402,granite,0.020719102945010726,0.10052910452008444,0.988161860890121,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011413,dasymetric,-0.03543545003321981,0.10520298369514405,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011413,pycnophylactic,0.02736369212585346,0.10520298369514405,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011413,ceiling_gbm,0.09983910544804586,0.10520298369514405,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011413,granite,0.043899133376573626,0.10520298369514405,0.9814677363192555,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011444,dasymetric,0.00660437622959244,0.08796034201769411,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011444,pycnophylactic,0.01450907206433608,0.08796034201769411,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011444,ceiling_gbm,0.05767759229061878,0.08796034201769411,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011444,granite,-0.005271050451004867,0.08796034201769411,0.9964733931761652,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011447,dasymetric,-0.03978944637552916,0.09028878891547251,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011447,pycnophylactic,-0.042074277049571646,0.09028878891547251,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011447,ceiling_gbm,0.14704928948005733,0.09028878891547251,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011447,granite,-0.020697369056534128,0.09028878891547251,0.9864806887595787,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011900,dasymetric,-0.12300354431276134,0.09913685878782331,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011900,pycnophylactic,-0.16633495063315495,0.09913685878782331,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,42,47065011900,ceiling_gbm,0.20390528390783258,0.09913685878782331,,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,42,47065011900,granite,0.04529775872198721,0.09913685878782331,0.9458325641316893,0.5429907508962757,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,17,47065000600,dasymetric,0.025884695157845732,0.10997970352541693,,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,17,47065000600,pycnophylactic,0.0038291407807754265,0.10997970352541693,,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,17,47065000600,ceiling_gbm,0.10023856687643531,0.10997970352541693,,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,17,47065000600,granite,-0.050979029547808266,0.10997970352541693,0.9966752165330166,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,17,47065000700,dasymetric,-0.02671785931370273,0.09249228743523367,,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,17,47065000700,pycnophylactic,-0.014719564123446407,0.09249228743523367,,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,17,47065000700,ceiling_gbm,0.07264238489178479,0.09249228743523367,,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,medium,low,sage,17,47065000700,granite,0.032525593722393976,0.09249228743523367,0.9710744514733478,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,medium,low,na,17,47065001200,dasymetric,0.05184249878464905,0.08976224426873806,,0.5245246528617796,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
